CHR	BP	end	CF
1	13960200	13960300	3.57962495374453
1	13960800	13960900	2.23726559609033
1	13960900	13961000	2.23726559609033
1	13964800	13964900	2.6847187153084
1	13966300	13966400	9.3965155035794
1	13966900	13967000	5.81689054983487
1	13967700	13967800	5.81689054983487
1	13968100	13968200	4.47453119218067
1	13968200	13968300	2.6847187153084
1	13968600	13968700	2.6847187153084
1	13968700	13968800	3.57962495374453
1	13969000	13969100	2.6847187153084
1	13969500	13969600	2.23726559609033
1	13969600	13969700	7.60670302670713
1	13969700	13969800	7.15924990748907
1	13969800	13969900	5.3694374306168
1	13970600	13970700	2.6847187153084
1	13972100	13972200	2.23726559609033
1	13974700	13974800	2.6847187153084
1	13974900	13975000	3.57962495374453
1	13976500	13976600	4.0270780729626
1	13976600	13976700	3.57962495374453
1	13977400	13977500	2.23726559609033
1	13977800	13977900	2.23726559609033
1	13978800	13978900	4.47453119218067
1	13978900	13979000	4.47453119218067
1	13979000	13979100	2.6847187153084
1	13980900	13981000	2.6847187153084
1	13989500	13989600	7.60670302670713
1	13990600	13990700	3.57962495374453
1	13991600	13991700	3.57962495374453
1	13991800	13991900	2.6847187153084
1	13992400	13992500	3.13217183452647
1	13992500	13992600	2.23726559609033
1	13993400	13993500	2.6847187153084
1	13995300	13995400	2.23726559609033
1	13995400	13995500	5.81689054983487
1	13995500	13995600	5.3694374306168
1	13995600	13995700	3.57962495374453
1	13996700	13996800	4.47453119218067
1	13996800	13996900	2.6847187153084
1	14001800	14001900	2.6847187153084
1	14001900	14002000	2.6847187153084
1	14007400	14007500	4.47453119218067
1	14007500	14007600	6.26434366905293
1	14007600	14007700	5.3694374306168
1	14007700	14007800	2.6847187153084
1	14008100	14008200	2.23726559609033
1	14008200	14008300	2.23726559609033
1	14011300	14011400	3.13217183452647
1	14011400	14011500	4.0270780729626
1	14011500	14011600	3.13217183452647
1	14013300	14013400	2.23726559609033
1	14014300	14014400	2.6847187153084
1	14021300	14021400	5.3694374306168
1	14021400	14021500	5.81689054983487
1	14021500	14021600	6.711796788271
1	14021600	14021700	6.26434366905293
1	14021700	14021800	4.47453119218067
1	14022300	14022400	2.6847187153084
1	14022400	14022500	3.57962495374453
1	14023800	14023900	2.23726559609033
1	14031500	14031600	4.0270780729626
1	14031600	14031700	7.60670302670713
1	14031900	14032000	2.6847187153084
1	14034600	14034700	4.0270780729626
1	14034900	14035000	2.6847187153084
1	14035900	14036000	2.6847187153084
1	14036000	14036100	3.57962495374453
1	14036600	14036700	2.23726559609033
1	14036700	14036800	3.13217183452647
1	14036800	14036900	4.0270780729626
1	14037000	14037100	3.57962495374453
1	14037100	14037200	2.23726559609033
1	14042000	14042100	2.6847187153084
1	14042700	14042800	2.6847187153084
1	14043200	14043300	2.6847187153084
1	14044300	14044400	2.6847187153084
1	14044500	14044600	4.0270780729626
1	14044600	14044700	5.3694374306168
1	14044700	14044800	6.26434366905293
1	14044800	14044900	5.81689054983487
1	14044900	14045000	5.3694374306168
1	14045000	14045100	6.26434366905293
1	14045100	14045200	3.57962495374453
1	14045200	14045300	3.57962495374453
1	14045400	14045500	3.57962495374453
1	14045500	14045600	6.26434366905293
1	14045600	14045700	4.0270780729626
1	14045700	14045800	3.57962495374453
1	14045800	14045900	4.47453119218067
1	14049500	14049600	3.13217183452647
1	14049600	14049700	2.23726559609033
1	14051900	14052000	3.57962495374453
1	14053700	14053800	2.6847187153084
1	14053800	14053900	2.6847187153084
1	14053900	14054000	2.23726559609033
1	14054000	14054100	3.13217183452647
1	14054100	14054200	5.81689054983487
1	14054200	14054300	3.13217183452647
1	14057600	14057700	2.6847187153084
1	14057700	14057800	2.6847187153084
1	14059200	14059300	2.6847187153084
1	14059700	14059800	2.6847187153084
1	14060000	14060100	2.6847187153084
1	14060100	14060200	5.81689054983487
1	14060200	14060300	6.26434366905293
1	14060300	14060400	3.57962495374453
1	14062100	14062200	2.6847187153084
1	14065300	14065400	4.0270780729626
1	14065400	14065500	3.57962495374453
1	14065500	14065600	3.13217183452647
1	14069000	14069100	2.6847187153084
1	14069900	14070000	2.6847187153084
1	14070400	14070500	2.6847187153084
1	14071600	14071700	2.6847187153084
1	14071700	14071800	2.6847187153084
1	14074700	14074800	2.6847187153084
1	14075300	14075400	2.23726559609033
1	14075400	14075500	4.92198431139873
1	14075500	14075600	4.92198431139873
1	14075600	14075700	3.13217183452647
1	14075700	14075800	2.6847187153084
1	14076000	14076100	2.6847187153084
1	14078200	14078300	2.6847187153084
1	14078300	14078400	2.6847187153084
1	14079200	14079300	2.6847187153084
1	14079300	14079400	2.6847187153084
1	14079400	14079500	3.57962495374453
1	14081600	14081700	2.23726559609033
1	14081900	14082000	2.6847187153084
1	14082000	14082100	2.23726559609033
1	14082200	14082300	2.6847187153084
1	14082300	14082400	8.0541561459252
1	14082400	14082500	8.94906238436134
1	14082500	14082600	7.15924990748907
1	14082600	14082700	7.15924990748907
1	14082700	14082800	6.711796788271
1	14082800	14082900	6.26434366905293
1	14082900	14083000	6.711796788271
1	14083000	14083100	4.0270780729626
1	14083100	14083200	3.57962495374453
1	14083500	14083600	3.57962495374453
1	14083700	14083800	3.57962495374453
1	14083800	14083900	3.57962495374453
1	14083900	14084000	3.13217183452647
1	14084000	14084100	5.3694374306168
1	14084100	14084200	5.3694374306168
1	14084200	14084300	2.6847187153084
1	14085000	14085100	5.81689054983487
1	14085100	14085200	7.60670302670713
1	14085200	14085300	5.3694374306168
1	14085600	14085700	3.57962495374453
1	14085700	14085800	2.6847187153084
1	14085800	14085900	3.13217183452647
1	14085900	14086000	8.0541561459252
1	14086200	14086300	4.0270780729626
1	14086300	14086400	2.6847187153084
1	14087700	14087800	3.57962495374453
1	14090000	14090100	2.23726559609033
1	14090100	14090200	2.23726559609033
1	14090500	14090600	4.47453119218067
1	14090700	14090800	9.84396862279747
1	14090800	14090900	4.0270780729626
1	14090900	14091000	3.13217183452647
1	14091000	14091100	3.57962495374453
1	14091200	14091300	3.13217183452647
1	14091800	14091900	2.6847187153084
1	14091900	14092000	3.57962495374453
1	14092200	14092300	3.57962495374453
1	14092300	14092400	4.47453119218067
1	14092400	14092500	2.6847187153084
1	14092500	14092600	2.6847187153084
1	14093200	14093300	2.23726559609033
1	14093300	14093400	3.13217183452647
1	14093400	14093500	4.0270780729626
1	14094100	14094200	4.0270780729626
1	14094200	14094300	3.57962495374453
1	14095000	14095100	2.6847187153084
1	14095200	14095300	2.6847187153084
1	14095400	14095500	2.6847187153084
1	14097400	14097500	3.57962495374453
1	14097500	14097600	3.57962495374453
1	14098800	14098900	3.57962495374453
1	14099000	14099100	5.81689054983487
1	14099100	14099200	6.26434366905293
1	14099200	14099300	7.15924990748907
1	14099300	14099400	4.92198431139873
1	14099400	14099500	2.23726559609033
1	14099600	14099700	3.13217183452647
1	14099700	14099800	4.0270780729626
1	14099800	14099900	4.0270780729626
1	14099900	14100000	4.92198431139873
1	14100000	14100100	9.84396862279747
1	14100100	14100200	8.0541561459252
1	14100200	14100300	9.84396862279747
1	14100300	14100400	9.3965155035794
1	14100400	14100500	9.3965155035794
1	14101000	14101100	2.6847187153084
1	14101100	14101200	2.6847187153084
1	14101600	14101700	2.6847187153084
1	14103800	14103900	2.6847187153084
1	14104000	14104100	4.47453119218067
1	14104100	14104200	3.57962495374453
1	14104500	14104600	2.23726559609033
1	14104700	14104800	3.57962495374453
1	14104800	14104900	2.6847187153084
1	14105600	14105700	2.6847187153084
1	14105700	14105800	2.23726559609033
1	14106300	14106400	4.47453119218067
1	14106400	14106500	4.92198431139873
1	14106500	14106600	2.23726559609033
1	14106800	14106900	2.6847187153084
1	14106900	14107000	3.13217183452647
1	14107000	14107100	4.92198431139873
1	14107100	14107200	6.26434366905293
1	14107200	14107300	5.3694374306168
1	14107300	14107400	6.711796788271
1	14107400	14107500	8.50160926514327
1	14107500	14107600	8.0541561459252
1	14107600	14107700	5.3694374306168
1	14109500	14109600	2.6847187153084
1	14110200	14110300	3.57962495374453
1	14110800	14110900	2.6847187153084
1	14110900	14111000	2.6847187153084
1	14111100	14111200	2.6847187153084
1	14116100	14116200	4.0270780729626
1	14116200	14116300	4.47453119218067
1	14121600	14121700	3.57962495374453
1	14121700	14121800	3.57962495374453
1	14121800	14121900	2.23726559609033
1	14121900	14122000	3.57962495374453
1	14122000	14122100	3.13217183452647
1	14122800	14122900	3.13217183452647
1	14122900	14123000	3.13217183452647
1	14123100	14123200	8.94906238436134
1	14123200	14123300	21.9252028416853
1	14123300	14123400	29.9793589876105
1	14123400	14123500	24.1624684377756
1	14123600	14123700	3.57962495374453
1	14123700	14123800	2.6847187153084
1	14124100	14124200	2.23726559609033
1	14124200	14124300	3.13217183452647
1	14124300	14124400	2.23726559609033
1	14124400	14124500	2.6847187153084
1	14124500	14124600	2.23726559609033
1	14125500	14125600	2.23726559609033
1	14125600	14125700	2.23726559609033
1	14127800	14127900	4.92198431139873
1	14127900	14128000	5.81689054983487
1	14128000	14128100	4.0270780729626
1	14128100	14128200	2.23726559609033
1	14130700	14130800	2.23726559609033
1	14139400	14139500	2.6847187153084
1	14144300	14144400	2.6847187153084
1	14145600	14145700	2.6847187153084
1	14151400	14151500	2.6847187153084
1	14151500	14151600	3.57962495374453
1	14151600	14151700	4.47453119218067
1	14153200	14153300	2.23726559609033
1	14153400	14153500	3.13217183452647
1	14162100	14162200	2.6847187153084
1	14163100	14163200	2.6847187153084
1	14169500	14169600	4.47453119218067
1	14169600	14169700	2.6847187153084
1	14170800	14170900	3.13217183452647
1	14178100	14178200	3.57962495374453
1	14178200	14178300	6.26434366905293
1	14178300	14178400	4.47453119218067
1	14178600	14178700	2.6847187153084
1	14178800	14178900	3.57962495374453
1	14179700	14179800	3.13217183452647
1	14179800	14179900	4.0270780729626
1	14179900	14180000	4.0270780729626
1	14180000	14180100	4.47453119218067
1	14180100	14180200	4.92198431139873
1	14180800	14180900	3.57962495374453
1	14180900	14181000	4.92198431139873
1	14181000	14181100	5.81689054983487
1	14181100	14181200	3.13217183452647
1	14181200	14181300	4.47453119218067
1	14181300	14181400	3.57962495374453
1	14181500	14181600	2.23726559609033
1	14182300	14182400	2.23726559609033
1	14182400	14182500	2.23726559609033
1	14182900	14183000	9.84396862279747
1	14183100	14183200	6.26434366905293
1	14183200	14183300	2.6847187153084
1	14183900	14184000	2.6847187153084
1	14185300	14185400	2.23726559609033
1	14185400	14185500	2.23726559609033
1	14186800	14186900	2.23726559609033
1	14187100	14187200	4.92198431139873
1	14187200	14187300	5.3694374306168
1	14189900	14190000	2.6847187153084
1	14190000	14190100	3.57962495374453
1	14190100	14190200	2.6847187153084
1	14190200	14190300	4.0270780729626
1	14190300	14190400	2.6847187153084
1	14190500	14190600	2.6847187153084
1	14190600	14190700	2.6847187153084
1	14190700	14190800	3.57962495374453
1	14190800	14190900	5.3694374306168
1	14190900	14191000	4.47453119218067
1	14198600	14198700	2.6847187153084
1	14198700	14198800	3.13217183452647
1	14199800	14199900	2.6847187153084
1	14200300	14200400	2.6847187153084
1	14200400	14200500	2.6847187153084
1	14200900	14201000	2.6847187153084
1	14201000	14201100	4.47453119218067
1	14201100	14201200	5.3694374306168
1	14201200	14201300	5.3694374306168
1	14201300	14201400	4.0270780729626
1	14201400	14201500	4.0270780729626
1	14201500	14201600	3.57962495374453
1	14201600	14201700	2.6847187153084
1	14201700	14201800	3.13217183452647
1	14201800	14201900	3.13217183452647
1	14201900	14202000	4.92198431139873
1	14202000	14202100	4.47453119218067
1	14202100	14202200	4.0270780729626
1	14203000	14203100	5.81689054983487
1	14203400	14203500	7.15924990748907
1	14203600	14203700	2.6847187153084
1	14203700	14203800	3.57962495374453
1	14203800	14203900	6.26434366905293
1	14203900	14204000	6.26434366905293
1	14204000	14204100	3.57962495374453
1	14204100	14204200	2.6847187153084
1	14204700	14204800	2.6847187153084
1	14205000	14205100	2.6847187153084
1	14205100	14205200	5.3694374306168
1	14205200	14205300	5.81689054983487
1	14205300	14205400	4.92198431139873
1	14205400	14205500	5.81689054983487
1	14205500	14205600	3.13217183452647
1	14205700	14205800	2.6847187153084
1	14206500	14206600	7.15924990748907
1	14206900	14207000	2.6847187153084
1	14207400	14207500	2.6847187153084
1	14207500	14207600	2.23726559609033
1	14207600	14207700	2.23726559609033
1	14207700	14207800	3.57962495374453
1	14207800	14207900	2.6847187153084
1	14207900	14208000	2.23726559609033
1	14208000	14208100	2.6847187153084
1	14208100	14208200	2.23726559609033
1	14208800	14208900	2.6847187153084
1	14208900	14209000	2.6847187153084
1	14209000	14209100	2.6847187153084
1	14209100	14209200	3.57962495374453
1	14209200	14209300	3.57962495374453
1	14210200	14210300	2.6847187153084
1	14210300	14210400	3.57962495374453
1	14210400	14210500	3.57962495374453
1	14210600	14210700	2.6847187153084
1	14211900	14212000	2.6847187153084
1	14213600	14213700	2.6847187153084
1	14215100	14215200	3.57962495374453
1	14215200	14215300	4.0270780729626
1	14215300	14215400	5.81689054983487
1	14215400	14215500	3.57962495374453
1	14215900	14216000	4.47453119218067
1	14216000	14216100	5.3694374306168
1	14216100	14216200	3.13217183452647
1	14216300	14216400	2.6847187153084
1	14216400	14216500	4.47453119218067
1	14216500	14216600	4.47453119218067
1	14216600	14216700	8.0541561459252
1	14216800	14216900	7.15924990748907
1	14216900	14217000	3.57962495374453
1	14217000	14217100	2.6847187153084
1	14221700	14221800	3.13217183452647
1	14221800	14221900	2.6847187153084
1	14224700	14224800	2.23726559609033
1	14224800	14224900	3.13217183452647
1	14224900	14225000	3.13217183452647
1	14225000	14225100	4.0270780729626
1	14225100	14225200	2.23726559609033
1	14225400	14225500	3.57962495374453
1	14225500	14225600	2.6847187153084
1	14226600	14226700	3.13217183452647
1	14226700	14226800	3.13217183452647
1	14226800	14226900	2.23726559609033
1	14227700	14227800	3.57962495374453
1	14227800	14227900	4.92198431139873
1	14227900	14228000	4.92198431139873
1	14228000	14228100	4.0270780729626
1	14228100	14228200	4.92198431139873
1	14228200	14228300	5.3694374306168
1	14228300	14228400	3.57962495374453
1	14228400	14228500	2.6847187153084
1	14228700	14228800	2.6847187153084
1	14228800	14228900	2.6847187153084
1	14229400	14229500	2.23726559609033
1	14229500	14229600	3.57962495374453
1	14229600	14229700	3.13217183452647
1	14229700	14229800	3.57962495374453
1	14229800	14229900	3.57962495374453
1	14229900	14230000	4.47453119218067
1	14230000	14230100	3.57962495374453
1	14230100	14230200	2.6847187153084
1	14230200	14230300	2.6847187153084
1	14232800	14232900	2.6847187153084
1	14232900	14233000	5.3694374306168
1	14233000	14233100	3.57962495374453
1	14233100	14233200	3.57962495374453
1	14233200	14233300	2.23726559609033
1	14233300	14233400	3.57962495374453
1	14233400	14233500	2.6847187153084
1	14233600	14233700	2.23726559609033
1	14233700	14233800	2.23726559609033
1	14233800	14233900	2.6847187153084
1	14234000	14234100	4.47453119218067
1	14234100	14234200	5.3694374306168
1	14234200	14234300	3.57962495374453
1	14234300	14234400	4.0270780729626
1	14234400	14234500	3.13217183452647
1	14234500	14234600	6.26434366905293
1	14234600	14234700	3.13217183452647
1	14234700	14234800	4.0270780729626
1	14234900	14235000	3.57962495374453
1	14235100	14235200	2.23726559609033
1	14236900	14237000	2.6847187153084
1	14237700	14237800	4.0270780729626
1	14237800	14237900	2.6847187153084
1	14238200	14238300	3.13217183452647
1	14238300	14238400	4.0270780729626
1	14238500	14238600	3.13217183452647
1	14239000	14239100	2.6847187153084
1	14239100	14239200	2.6847187153084
1	14239200	14239300	2.6847187153084
1	14239300	14239400	7.60670302670713
1	14239400	14239500	6.711796788271
1	14239500	14239600	6.711796788271
1	14239600	14239700	4.0270780729626
1	14239700	14239800	2.6847187153084
1	14240500	14240600	2.6847187153084
1	14240600	14240700	3.57962495374453
1	14240700	14240800	3.57962495374453
1	14241100	14241200	2.23726559609033
1	14241300	14241400	2.6847187153084
1	14241400	14241500	2.6847187153084
1	14242200	14242300	2.23726559609033
1	14245100	14245200	2.6847187153084
1	14245200	14245300	4.0270780729626
1	14245400	14245500	3.57962495374453
1	14245500	14245600	7.60670302670713
1	14245600	14245700	4.92198431139873
1	14247100	14247200	3.13217183452647
1	14247500	14247600	2.23726559609033
1	14247600	14247700	2.23726559609033
1	14248000	14248100	4.47453119218067
1	14248100	14248200	2.6847187153084
